207409.40976625,-274.162197,"1.0x DPBS_1","Maya"
580.5545285000001,-0.3512515000000036,"1.0x DPBS_2","Maya"
579.4525275,-0.4805012500000032,"1.0x DPBS_3","Maya"
585.755247,-0.26821750000000577,"1.0x DPBS_4","Maya"
584.66989425,-0.6514399999999938,"1.0x DPBS_5","Maya"
587.10643725,-0.6689065000000056,"1.0x DPBS_6","Maya"
588.76069875,-1.568960749999988,"0.5x DPBS_1","Maya"
588.5144345,-1.672960500000002,"0.5x DPBS_2","Maya"
592.26241425,-1.710965250000001,"0.5x DPBS_3","Maya"
588.1489435,-1.6798722500000025,"0.5x DPBS_4","Maya"
588.84137175,-1.7982959999999935,"0.5x DPBS_5","Maya"
611.688305,-2.413414500000002,"0.25x DPBS_1","Maya"
609.0341080000001,-2.4676160000000067,"0.25x DPBS_2","Maya"
609.5839536,-2.5109566000000085,"0.25x DPBS_3","Maya"
623.3390489999999,-2.517802749999987,"0.25x DPBS_4","Maya"
612.374922,-2.5290377500000005,"0.25x DPBS_5","Maya"
586.74986475,-2.3876194999999996,"0.5x DPBS_6","Maya"
195275.1184602,-208.92997419999998,"0.5x DPBS_7","Maya"
